,Unnamed: 0,sentence_id,screening,label,text,translation
2447,2447,27673,-3,1,And I -- I don't blame the administration for the fact that the relationship with Pakistan is strained.,"Und ich gebe der Regierung keine Schuld daran, dass die Beziehungen zu Pakistan angespannt sind."
2448,2448,2612,-3,1,"You know, this is where budgets matter, because budgets reflect choices.","Sie wissen, dass es hier auf die Budgets ankommt, denn die Budgets spiegeln Entscheidungen wider."
2449,2449,32211,-3,1,That's where the vast majority of people get their health care.,Dort erhält die große Mehrheit der Menschen ihre Gesundheitsversorgung.
2450,2450,29440,-3,1,"Instead of that, they're leaving our country to get their money, because they can't bring their money back into our country, because of bureaucratic red tape, because they can't get together.","Stattdessen verlassen sie unser Land, um ihr Geld zu holen, weil sie ihr Geld wegen der bürokratischen Hürden nicht in unser Land zurückbringen können, weil sie sich nicht zusammenraufen können."
2451,2451,465,-3,1,"As I've seen abortions sometimes used as a birth control device, for heavens sakes.","Ich habe gesehen, dass Abtreibungen manchmal als Mittel zur Geburtenkontrolle eingesetzt werden, um Himmels willen."
2452,2452,574,-3,1,"I think it take fresh leadership now, and an understanding of those forces of change to provide the kind of strength that we need, and perhaps the vice president can explain what he was doing when he supported the trading of arms to terrorist nation, and his involvement in Panama and that endorsement of Mr. Macros.","Vielleicht kann der Vizepräsident erklären, was er getan hat, als er den Waffenhandel mit Terroristen unterstützte, sich in Panama engagierte und die Unterstützung für Herrn Macros befürwortete."
2453,2453,33216,-3,1,"Well, I was upset because, unfortunately, dozens of toddlers injure themselves, even kill people with guns, because, unfortunately, not everyone who has loaded guns in their homes takes appropriate precautions.","Nun, ich war verärgert, weil leider Dutzende von Kleinkindern sich selbst verletzen oder sogar Menschen mit Waffen töten, weil leider nicht jeder, der geladene Waffen in seinem Haus hat, angemessene Vorsichtsmaßnahmen trifft."
2454,2454,13152,-3,1,"Less than a hundred people have been working throughout the entire federal government on this subject, and I believe it's been reflected in our success and failures at Geneva.","Weniger als hundert Personen haben sich in der gesamten Bundesregierung mit diesem Thema befasst, und ich glaube, dass sich dies in unseren Erfolgen und Misserfolgen in Genf niedergeschlagen hat."
2455,2455,5552,-3,1,"Exxon Mobil, and other oil companies, for example, would get an additional $4 billion in tax breaks.",Exxon Mobil und andere Ölgesellschaften würden zum Beispiel zusätzliche Steuererleichterungen in Höhe von 4 Milliarden Dollar erhalten.
2456,2456,7218,-3,1,"$89 billion last year to the top 1 percent of Americans, but kids lost their after-school programs.","Letztes Jahr flossen 89 Milliarden Dollar an die obersten 1 Prozent der Amerikaner, aber die Kinder verloren ihre außerschulischen Programme."
2457,2457,24500,-3,1,"Our funding for recovery is up, recovering the addicts.",Wir stellen mehr Mittel für die Genesung der Süchtigen zur Verfügung.
2458,2458,16686,-3,1,Uh - we had last year a $65 billion deficit - the largest deficit in the history of our country - more of a deficit spending than we had in the entire eight-year period under President Johnson and President Kennedy.,Wir hatten im letzten Jahr ein Defizit von 65 Milliarden Dollar - das größte Defizit in der Geschichte unseres Landes - ein größeres Ausgabedefizit als in der gesamten achtjährigen Amtszeit von Präsident Johnson und Präsident Kennedy.
2459,2459,21363,-3,1,"Mr. Perot will tell you, for example, that the expert he hired to analyze his plan says that it will bring the deficit down in 5 years but it will make unemployment bad for 4 more years.","Herr Perot wird Ihnen zum Beispiel sagen, dass der Experte, den er mit der Analyse seines Plans beauftragt hat, sagt, dass er das Defizit in 5 Jahren senken wird, aber die Arbeitslosigkeit noch 4 Jahre lang ansteigen wird."
2460,2460,6863,-3,1,That's a large part of your 17 percent increase in Medicare premiums.,Das ist ein großer Teil des 17-prozentigen Anstiegs Ihrer Medicare-Prämien.
2461,2461,27062,-3,1,"And so everything we're doing, we're doing in consultation with our partners in the region, including Israel which obviously has a huge interest in seeing what happens in Syria; coordinating with Turkey and other countries in the region that have a great interest in this.","Alles, was wir tun, tun wir also in Absprache mit unseren Partnern in der Region, einschließlich Israel, das natürlich ein großes Interesse daran hat, zu sehen, was in Syrien passiert; wir koordinieren uns mit der Türkei und anderen Ländern in der Region, die ein großes Interesse daran haben."
2462,2462,29512,-3,1,"It shows income -- in fact, the income -- I just looked today -- the income is filed at $694 million for this past year, $694 million.","Es zeigt das Einkommen - ich habe gerade heute nachgeschaut - das Einkommen ist mit 694 Millionen Dollar für das vergangene Jahr angegeben, 694 Millionen Dollar."
2463,2463,26073,-3,1,I started working on welfare reform in 1980 because I was sick of seeing people trapped in a system that was increasingly isolating them and making their kids more vulnerable to get in trouble.,"Ich begann 1980, mich für eine Reform der Sozialhilfe einzusetzen, weil ich es leid war zu sehen, wie die Menschen in einem System gefangen waren, das sie immer mehr isolierte und ihre Kinder noch anfälliger für Probleme machte."
2464,2464,23199,-3,1,"And plus, we cut taxes for everybody.",Und außerdem haben wir die Steuern für alle gesenkt.
2465,2465,5711,-3,1,He voted for the last two budgets that had that $24 billion more in spending than the budget that the Bush administration proposed.,"Er hat für die letzten beiden Haushalte gestimmt, die 24 Milliarden Dollar mehr an Ausgaben enthielten als der von der Bush-Regierung vorgeschlagene Haushalt."
2466,2466,3687,-3,1,Just -- a report just came out that the average deductible went up 30 percent on American families.,"Gerade kam ein Bericht heraus, dass der durchschnittliche Selbstbehalt amerikanischer Familien um 30 Prozent gestiegen ist."
2467,2467,22572,-3,1,The first president in 72 years to lose jobs.,"Der erste Präsident seit 72 Jahren, der Arbeitsplätze verliert."
2468,2468,32469,-3,1,"But you wouldn't change it, because all of these people gave you the money so you can take negative ads on Donald Trump.","Aber Sie würden es nicht ändern, weil all diese Leute Ihnen das Geld gegeben haben, damit Sie negative Anzeigen gegen Donald Trump schalten können."
2469,2469,17582,-3,1,"And, as a matter of fact, it just so happens that in the quirks of administering these taxes, those above $50,000 actually did not get quite as big a tax cut percentage-wise as did those from 50,000 down.","Und tatsächlich ist es so, dass durch die Eigenheiten der Verwaltung dieser Steuern diejenigen über 50.000 Dollar prozentual nicht ganz so große Steuersenkungen erhalten haben wie diejenigen ab 50.000 Dollar."
2470,2470,18675,-3,1,Thirty-five to forty countries in the world had a greater capability of making weapons at the moment the president invaded than Saddam Hussein.,Fünfunddreißig bis vierzig Länder in der Welt hatten zum Zeitpunkt des Einmarsches des Präsidenten eine größere Fähigkeit zur Herstellung von Waffen als Saddam Hussein.
2471,2471,29152,-3,1,So many hundreds and hundreds of companies are doing this.,Hunderte und Aberhunderte von Unternehmen tun dies.
2472,2472,2945,-3,1,"Shortly after I became president in uh - December of 1974, I met with uh - General Secretary Brezhnev in Vladivostok and we agreed to a mutual cap on the ballistic missile launchers at a ceiling of twenty-four hundred - which means that the Soviet Union, if that becomes a permanent agreement, will have to make a reduction in their launchers that they now have or plan to have.","Kurz nachdem ich im Dezember 1974 Präsident geworden war, traf ich mit Generalsekretär Breschnew in Wladiwostok zusammen, und wir einigten uns auf eine gegenseitige Begrenzung der Anzahl der ballistischen Raketenwerfer auf maximal vierundzwanzig - was bedeutet, dass die Sowjetunion, wenn dies zu einer dauerhaften Vereinbarung wird, die Anzahl ihrer Raketenwerfer, die sie jetzt hat oder zu haben plant, reduzieren muss."
2473,2473,28173,-3,1,"Under Governor Bush, Texas has sunk to be 50th out of 50 in health care -- in health insurance for their citizens.",Unter Gouverneur Bush ist Texas auf Platz 50 von 50 in der Gesundheitsversorgung gesunken - bei der Krankenversicherung für seine Bürger.
2474,2474,29989,-3,1,"And one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee.","Und er hat unter anderem Cyberangreifer losgelassen, die sich in Regierungsdateien, in persönliche Dateien und in das Demokratische Nationalkomitee einhacken."
2475,2475,6041,-3,1,"Free trade between ourselves and Colombia, I just recited to you the benefits of concluding that agreement, a billion dollars of American dollars that could have gone to creating jobs and businesses in the United States, opening up those markets.","Ich habe Ihnen soeben die Vorteile des Freihandelsabkommens zwischen uns und Kolumbien aufgezählt, eine Milliarde amerikanischer Dollar, die in die Schaffung von Arbeitsplätzen und Unternehmen in den Vereinigten Staaten hätten fließen können, indem diese Märkte geöffnet worden wären."
2476,2476,6021,-3,1,"Because of previous agreements, their goods and products come into our country for free.",Aufgrund früherer Abkommen kommen ihre Waren und Produkte kostenlos in unser Land.
2477,2477,19184,-3,1,We have the highest foreign debt in history.,Wir haben die höchste Auslandsverschuldung der Geschichte.
2478,2478,2460,-3,1,"In fact, it's estimated that by repealing Obamacare, you're looking at 50 million people losing health insurance...","Es wird sogar geschätzt, dass durch die Aufhebung von Obamacare 50 Millionen Menschen ihre Krankenversicherung verlieren werden..."
2479,2479,21980,-3,1,We've gone from first to twelfth in the world in wages.,Wir sind bei den Löhnen vom ersten auf den zwölften Platz in der Welt zurückgefallen.
2480,2480,97,-3,1,"I went down there and talked to the president of Panama about cleaning up their money laundering, and Mr. Noriega was there, but there was no evidence at that time, and when the evidence was there, we indicted him.","Ich war dort und habe mit dem Präsidenten von Panama über die Beseitigung der Geldwäsche gesprochen, und Herr Noriega war dort, aber damals gab es noch keine Beweise, und als die Beweise vorlagen, haben wir ihn angeklagt."
2481,2481,24743,-3,1,"Now, just a few days ago a bipartisan commission of Republicans and Democrats -- more Republicans than Democrats -- said my plan will save the average family $1200 a year more than the Bush plan will by the year 2000, $2.2 trillion in the next 12 years, $400 billion a year by the end of this decade.","Vor wenigen Tagen hat eine parteiübergreifende Kommission aus Republikanern und Demokraten - mehr Republikaner als Demokraten - festgestellt, dass mein Plan der Durchschnittsfamilie bis zum Jahr 2000 1200 Dollar pro Jahr mehr einsparen wird als der Bush-Plan, 2,2 Billionen Dollar in den nächsten 12 Jahren, 400 Milliarden Dollar pro Jahr bis zum Ende dieses Jahrzehnts."
